id_venda,data,ano,mes,produto,categoria,regiao,canal_venda,tipo_cliente,vendedor,quantidade,preco_unitario,desconto_pct,receita_liquida,custo_total,lucro,status
164,2024-08-03,2024,8,Headset Gamer,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Eduarda,4,431.6,0.0,1726.41,1144.88,581.53,Concluída
165,2024-10-20,2024,10,Monitor 27,Eletrônicos,Sul,Loja Física,Pessoa Física,Henrique,2,1227.73,0.05,2332.69,2177.74,154.95,Concluída
166,2025-10-30,2025,10,Impressora Laser,Escritório,Sudeste,Representante,Pessoa Física,Eduarda,2,1192.82,0.1,2147.08,1769.85,377.23,Concluída
167,2024-05-24,2024,5,Webcam Full HD,Acessórios,Nordeste,Representante,Pessoa Jurídica,Ana,1,279.5,0.1,0.0,162.82,0.0,Cancelada
168,2025-10-15,2025,10,Tablet 10,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Eduarda,2,1791.79,0.0,3583.59,2682.16,901.43,Concluída
169,2025-11-18,2025,11,Tablet 10,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Bruno,1,1668.98,0.08,1535.46,1334.49,200.98,Concluída
170,2025-04-26,2025,4,Monitor 27,Eletrônicos,Nordeste,Marketplace,Pessoa Física,Eduarda,2,1204.38,0.03,2336.5,1977.2,359.3,Concluída
171,2024-03-16,2024,3,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Bruno,1,2887.44,0.03,2800.81,2171.86,628.95,Concluída
172,2024-09-23,2024,9,HD Externo 1TB,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Carla,4,413.09,0.1,1487.13,1178.24,308.89,Concluída
173,2025-09-20,2025,9,Mouse Sem Fio,Acessórios,Nordeste,Loja Física,Pessoa Física,Eduarda,1,171.74,0.03,166.59,106.86,59.73,Concluída
174,2025-05-12,2025,5,Webcam Full HD,Acessórios,Centro-Oeste,E-commerce,Pessoa Jurídica,Diego,3,285.29,0.0,855.88,505.59,350.29,Concluída
175,2024-02-20,2024,2,HD Externo 1TB,Acessórios,Sul,Inside Sales,Pessoa Física,Felipe,1,422.89,0.0,422.89,287.68,135.22,Concluída
176,2024-06-04,2024,6,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,5,335.99,0.03,1629.56,1094.49,535.07,Concluída
177,2024-12-16,2024,12,Impressora Laser,Escritório,Nordeste,Marketplace,Pessoa Física,Henrique,1,1182.0,0.0,1182.0,905.3,276.7,Concluída
178,2025-01-19,2025,1,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Ana,1,187.26,0.03,181.65,109.01,72.64,Concluída
179,2024-01-10,2024,1,Smartphone X,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Gabriela,6,2862.89,0.0,17177.33,12844.62,4332.71,Concluída
180,2025-09-03,2025,9,Mouse Sem Fio,Acessórios,Sudeste,Marketplace,Pessoa Física,Ana,2,179.89,0.05,341.79,208.83,132.96,Concluída
181,2024-08-13,2024,8,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Felipe,1,3992.75,0.0,3992.75,3491.51,501.23,Concluída
182,2024-03-17,2024,3,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,2,1368.81,0.03,2655.49,2065.07,590.43,Concluída
183,2025-04-03,2025,4,Monitor 27,Eletrônicos,Norte,Loja Física,Pessoa Física,Henrique,2,1335.42,0.0,2670.84,1992.52,678.32,Concluída
184,2024-12-18,2024,12,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Física,Gabriela,1,1139.35,0.03,1105.17,897.84,207.33,Concluída
185,2025-03-03,2025,3,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Jurídica,Ana,5,1118.98,0.0,5594.88,4272.44,1322.44,Concluída
186,2025-12-27,2025,12,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Bruno,3,2725.48,0.05,0.0,6282.56,0.0,Devolvida
187,2025-04-21,2025,4,HD Externo 1TB,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Carla,1,419.61,0.08,386.05,289.52,96.53,Concluída
188,2025-05-29,2025,5,Impressora Laser,Escritório,Norte,Loja Física,Pessoa Física,Ana,1,1230.18,0.1,1107.16,872.47,234.69,Concluída
189,2024-05-28,2024,5,Headset Gamer,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,8,434.22,0.03,3369.58,2206.96,1162.62,Concluída
190,2025-04-25,2025,4,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Carla,1,904.96,0.03,877.81,735.68,142.14,Concluída
191,2025-10-27,2025,10,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,4,4696.75,0.1,0.0,13374.44,0.0,Cancelada
192,2024-02-11,2024,2,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Ana,4,444.66,0.0,1778.64,1109.5,669.14,Concluída
193,2025-02-02,2025,2,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Diego,3,468.15,0.05,1334.22,884.43,449.79,Concluída
194,2024-10-15,2024,10,Tablet 10,Eletrônicos,Norte,E-commerce,Pessoa Jurídica,Diego,6,1501.54,0.03,8738.98,7602.17,1136.81,Concluída
195,2024-04-26,2024,4,Tablet 10,Eletrônicos,Sul,E-commerce,Pessoa Física,Bruno,1,1468.15,0.08,1350.7,1231.62,119.08,Concluída
196,2025-06-26,2025,6,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Física,Gabriela,2,397.96,0.05,756.13,579.78,176.35,Concluída
197,2025-05-31,2025,5,Webcam Full HD,Acessórios,Nordeste,E-commerce,Pessoa Física,Carla,4,237.31,0.05,901.76,675.99,225.77,Concluída
198,2024-04-08,2024,4,Teclado Mecânico,Acessórios,Sul,Marketplace,Pessoa Física,Carla,1,368.25,0.05,349.84,230.53,119.31,Concluída
199,2024-04-10,2024,4,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,4,1291.86,0.0,5167.44,4320.83,846.61,Concluída
200,2025-04-27,2025,4,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Carla,6,4490.84,0.0,26945.03,20490.74,6454.29,Concluída
201,2024-09-02,2024,9,HD Externo 1TB,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Felipe,2,435.19,0.0,870.38,607.66,262.72,Concluída
202,2025-11-23,2025,11,Cadeira Ergonômica,Móveis,Nordeste,Inside Sales,Pessoa Física,Diego,1,969.52,0.03,940.44,737.04,203.4,Concluída
203,2025-05-24,2025,5,Mouse Sem Fio,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,4,176.89,0.03,686.31,430.25,256.07,Concluída
204,2025-01-31,2025,1,HD Externo 1TB,Acessórios,Sul,Loja Física,Pessoa Jurídica,Bruno,10,452.74,0.0,0.0,2875.13,0.0,Cancelada
205,2024-08-19,2024,8,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Jurídica,Ana,8,988.06,0.05,7509.29,5452.99,2056.29,Concluída
206,2025-04-11,2025,4,Mesa Office,Móveis,Sul,Inside Sales,Pessoa Física,Diego,1,708.52,0.08,651.84,610.15,41.69,Concluída
207,2025-04-27,2025,4,Teclado Mecânico,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Henrique,3,337.83,0.0,1013.5,701.25,312.25,Concluída
208,2025-06-23,2025,6,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Física,Eduarda,3,384.35,0.03,1118.46,821.04,297.42,Concluída
209,2024-12-02,2024,12,Teclado Mecânico,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Diego,3,330.84,0.0,992.51,690.35,302.16,Concluída
210,2024-06-17,2024,6,Notebook Pro 14,Eletrônicos,Norte,E-commerce,Pessoa Jurídica,Diego,3,3895.72,0.03,11336.53,9933.14,1403.39,Concluída
211,2024-06-08,2024,6,Cadeira Ergonômica,Móveis,Nordeste,Representante,Pessoa Jurídica,Felipe,2,925.7,0.1,1666.26,1385.76,280.5,Concluída
212,2024-05-03,2024,5,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,3,188.77,0.03,0.0,308.21,0.0,Devolvida
213,2024-05-01,2024,5,Mouse Sem Fio,Acessórios,Nordeste,Representante,Pessoa Jurídica,Felipe,10,171.99,0.08,1582.3,1075.74,506.56,Concluída
214,2024-12-25,2024,12,Tablet 10,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Gabriela,1,1705.12,0.0,1705.12,1285.06,420.06,Concluída
215,2025-06-24,2025,6,Tablet 10,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Jurídica,Felipe,4,1493.04,0.0,5972.15,5075.67,896.48,Concluída
216,2024-12-18,2024,12,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Bruno,5,4586.95,0.05,21788.01,17669.65,4118.36,Concluída
217,2024-12-27,2024,12,Mouse Sem Fio,Acessórios,Sudeste,Representante,Pessoa Jurídica,Carla,8,173.0,0.0,1384.04,896.82,487.22,Concluída
218,2025-04-17,2025,4,Webcam Full HD,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,2,254.33,0.08,467.96,324.15,143.82,Concluída
219,2025-08-24,2025,8,Notebook Pro 14,Eletrônicos,Nordeste,Representante,Pessoa Física,Bruno,2,4481.02,0.05,8513.93,7064.52,1449.42,Concluída
220,2024-03-10,2024,3,Webcam Full HD,Acessórios,Nordeste,Inside Sales,Pessoa Física,Gabriela,1,275.3,0.1,247.77,162.7,85.07,Concluída
221,2025-04-13,2025,4,Headset Gamer,Acessórios,Sul,Loja Física,Pessoa Física,Felipe,1,394.75,0.03,382.91,282.81,100.1,Concluída
222,2024-08-08,2024,8,Cadeira Ergonômica,Móveis,Centro-Oeste,Loja Física,Pessoa Jurídica,Bruno,4,972.18,0.05,3694.28,2900.29,793.98,Concluída
223,2024-06-07,2024,6,Cadeira Ergonômica,Móveis,Sul,E-commerce,Pessoa Jurídica,Diego,2,1000.34,0.08,1840.63,1493.68,346.95,Concluída
224,2025-12-04,2025,12,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Ana,2,171.34,0.03,332.4,206.55,125.85,Concluída
225,2024-10-29,2024,10,HD Externo 1TB,Acessórios,Norte,Inside Sales,Pessoa Jurídica,Gabriela,3,436.78,0.08,1205.52,848.34,357.18,Concluída
226,2024-03-18,2024,3,Notebook Pro 14,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Diego,2,4302.57,0.15,7314.37,6657.45,656.91,Concluída
227,2024-09-10,2024,9,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,6,383.19,0.1,2069.21,1666.57,402.64,Concluída
228,2024-02-18,2024,2,Smartphone X,Eletrônicos,Sudeste,Inside Sales,Pessoa Jurídica,Felipe,5,2550.7,0.1,11478.16,11367.05,111.11,Concluída
229,2025-09-03,2025,9,Webcam Full HD,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Felipe,2,276.98,0.05,526.26,337.12,189.14,Concluída
230,2025-09-09,2025,9,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Bruno,3,1527.84,0.0,4583.52,3939.61,643.91,Concluída
231,2024-07-23,2024,7,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Eduarda,1,435.26,0.05,413.5,289.47,124.03,Concluída
232,2025-06-02,2025,6,Impressora Laser,Escritório,Sul,Loja Física,Pessoa Jurídica,Eduarda,4,1020.97,0.1,3675.5,3438.96,236.54,Concluída
233,2024-05-21,2024,5,Tablet 10,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Gabriela,2,1509.73,0.05,0.0,2550.77,0.0,Devolvida
234,2025-01-18,2025,1,Headset Gamer,Acessórios,Norte,Loja Física,Pessoa Física,Gabriela,2,416.62,0.0,833.24,581.7,251.55,Concluída
235,2025-10-25,2025,10,HD Externo 1TB,Acessórios,Sul,Representante,Pessoa Jurídica,Eduarda,1,443.4,0.03,430.1,281.7,148.4,Concluída
236,2025-07-30,2025,7,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Carla,2,1013.61,0.1,1824.5,1731.08,93.42,Concluída
237,2025-08-10,2025,8,Teclado Mecânico,Acessórios,Sul,E-commerce,Pessoa Jurídica,Gabriela,3,319.0,0.08,880.44,662.12,218.32,Concluída
238,2025-06-15,2025,6,Tablet 10,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,1,1484.44,0.05,1410.22,1236.69,173.53,Concluída
239,2025-01-15,2025,1,Tablet 10,Eletrônicos,Sudeste,Inside Sales,Pessoa Jurídica,Carla,1,1462.95,0.03,1419.06,1332.38,86.68,Concluída
240,2024-08-14,2024,8,Webcam Full HD,Acessórios,Sul,Marketplace,Pessoa Jurídica,Eduarda,3,278.36,0.15,709.83,469.27,240.56,Concluída
241,2025-05-22,2025,5,Cadeira Ergonômica,Móveis,Nordeste,E-commerce,Pessoa Jurídica,Ana,6,937.76,0.1,5063.89,4289.12,774.77,Concluída
242,2025-04-12,2025,4,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Eduarda,3,197.53,0.0,592.59,324.23,268.36,Concluída
243,2025-06-03,2025,6,Teclado Mecânico,Acessórios,Nordeste,Marketplace,Pessoa Física,Gabriela,1,362.38,0.0,362.38,236.2,126.18,Concluída
244,2024-01-16,2024,1,Webcam Full HD,Acessórios,Norte,E-commerce,Pessoa Física,Felipe,2,252.48,0.15,429.21,337.87,91.34,Concluída
245,2025-10-01,2025,10,Mesa Office,Móveis,Sul,E-commerce,Pessoa Física,Henrique,2,854.77,0.0,1709.54,1229.01,480.53,Concluída
246,2025-04-21,2025,4,Mesa Office,Móveis,Sudeste,Inside Sales,Pessoa Física,Diego,2,871.55,0.1,1568.79,1219.42,349.38,Concluída
247,2025-12-28,2025,12,Impressora Laser,Escritório,Sudeste,Representante,Pessoa Física,Henrique,1,1162.31,0.08,1069.32,834.3,235.03,Concluída
248,2025-11-22,2025,11,HD Externo 1TB,Acessórios,Nordeste,Marketplace,Pessoa Física,Carla,2,418.24,0.05,794.66,602.0,192.66,Concluída
249,2024-10-15,2024,10,Tablet 10,Eletrônicos,Sul,Marketplace,Pessoa Física,Bruno,2,1464.51,0.0,2929.03,2651.07,277.96,Concluída
250,2025-10-01,2025,10,Mouse Sem Fio,Acessórios,Centro-Oeste,Marketplace,Pessoa Física,Felipe,1,170.42,0.0,170.42,105.88,64.54,Concluída
251,2025-10-15,2025,10,Smartphone X,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Diego,1,3073.69,0.05,2920.01,2265.73,654.27,Concluída
252,2025-03-18,2025,3,Tablet 10,Eletrônicos,Sul,E-commerce,Pessoa Física,Eduarda,3,1632.42,0.03,4750.34,4023.09,727.25,Concluída
253,2025-08-18,2025,8,Teclado Mecânico,Acessórios,Sul,E-commerce,Pessoa Física,Diego,4,324.81,0.05,1234.29,953.02,281.27,Concluída
254,2024-10-01,2024,10,Monitor 27,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Ana,5,1257.16,0.08,5782.93,5086.39,696.54,Concluída
255,2025-02-01,2025,2,Notebook Pro 14,Eletrônicos,Sul,Loja Física,Pessoa Física,Diego,1,3822.62,0.05,3631.49,3369.55,261.94,Concluída
256,2024-11-29,2024,11,Mesa Office,Móveis,Nordeste,Loja Física,Pessoa Jurídica,Bruno,8,816.6,0.05,6206.12,4993.29,1212.83,Concluída
257,2025-11-25,2025,11,Mesa Office,Móveis,Sudeste,Representante,Pessoa Física,Gabriela,1,747.95,0.08,688.11,605.01,83.11,Concluída
258,2024-10-30,2024,10,Tablet 10,Eletrônicos,Nordeste,E-commerce,Pessoa Física,Diego,1,1760.19,0.05,1672.18,1322.15,350.03,Concluída
259,2024-03-05,2024,3,HD Externo 1TB,Acessórios,Sul,Marketplace,Pessoa Física,Gabriela,3,420.91,0.0,1262.74,867.96,394.78,Concluída
260,2025-02-09,2025,2,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,5,742.74,0.03,3602.31,2884.15,718.16,Concluída
261,2025-08-01,2025,8,Teclado Mecânico,Acessórios,Centro-Oeste,Inside Sales,Pessoa Jurídica,Carla,6,353.98,0.05,2017.7,1306.43,711.27,Concluída
262,2025-07-26,2025,7,Tablet 10,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Ana,1,1781.98,0.0,1781.98,1277.7,504.28,Concluída
263,2024-10-17,2024,10,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,4,3046.15,0.0,12184.59,9027.19,3157.41,Concluída
264,2025-08-24,2025,8,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Física,Carla,1,318.42,0.0,318.42,234.7,83.71,Concluída
265,2025-06-12,2025,6,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Física,Henrique,3,423.6,0.05,1207.27,925.47,281.8,Concluída
266,2025-07-11,2025,7,Notebook Pro 14,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Diego,8,4399.95,0.0,35199.61,28033.08,7166.53,Concluída
267,2025-08-24,2025,8,Smartphone X,Eletrônicos,Norte,Representante,Pessoa Física,Henrique,2,2551.5,0.0,5103.0,4175.6,927.4,Concluída
268,2025-10-19,2025,10,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Física,Henrique,1,1204.61,0.03,1168.47,1066.12,102.35,Concluída
269,2025-01-12,2025,1,Tablet 10,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Felipe,2,1667.55,0.1,3001.59,2585.27,416.33,Concluída
270,2025-07-16,2025,7,Mesa Office,Móveis,Nordeste,Marketplace,Pessoa Jurídica,Gabriela,5,722.69,0.1,3252.1,2872.8,379.29,Concluída
271,2024-10-22,2024,10,Impressora Laser,Escritório,Nordeste,Marketplace,Pessoa Física,Henrique,1,1010.42,0.03,980.11,904.64,75.47,Concluída
272,2024-05-06,2024,5,Monitor 27,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Henrique,8,1368.05,0.03,10616.09,8463.91,2152.18,Concluída
273,2025-09-25,2025,9,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Física,Eduarda,1,801.4,0.08,737.29,576.51,160.78,Concluída
274,2025-11-02,2025,11,Teclado Mecânico,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,5,343.84,0.0,1719.2,1129.6,589.61,Concluída
275,2025-07-21,2025,7,Impressora Laser,Escritório,Nordeste,Inside Sales,Pessoa Física,Henrique,1,1081.7,0.0,1081.7,859.08,222.61,Concluída
276,2025-01-29,2025,1,Tablet 10,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Diego,3,1516.7,0.15,3867.58,3822.34,45.24,Concluída
277,2025-03-09,2025,3,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,4,177.21,0.0,708.86,411.74,297.12,Concluída
278,2024-08-21,2024,8,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Eduarda,1,2600.11,0.08,2392.1,2155.69,236.41,Concluída
279,2024-02-04,2024,2,Teclado Mecânico,Acessórios,Nordeste,Marketplace,Pessoa Jurídica,Eduarda,12,337.21,0.15,3439.51,2699.83,739.69,Concluída
280,2024-10-04,2024,10,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Felipe,4,448.4,0.08,1650.11,1135.6,514.51,Concluída
281,2025-02-19,2025,2,Impressora Laser,Escritório,Centro-Oeste,Loja Física,Pessoa Física,Bruno,2,1046.88,0.08,1926.26,1745.79,180.47,Concluída
282,2024-10-06,2024,10,Monitor 27,Eletrônicos,Norte,Loja Física,Pessoa Jurídica,Carla,2,1393.76,0.08,2564.52,2038.5,526.02,Concluída
283,2025-10-25,2025,10,Teclado Mecânico,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Gabriela,1,351.62,0.03,0.0,221.31,0.0,Devolvida
284,2024-04-26,2024,4,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Carla,1,446.92,0.03,433.51,281.0,152.51,Concluída
285,2025-07-11,2025,7,HD Externo 1TB,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Diego,4,386.66,0.08,1422.89,1175.05,247.84,Concluída
286,2024-08-15,2024,8,Smartphone X,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Gabriela,3,2834.95,0.03,8249.69,6602.63,1647.06,Concluída
287,2025-12-31,2025,12,Cadeira Ergonômica,Móveis,Sudeste,Representante,Pessoa Jurídica,Felipe,4,1054.81,0.0,4219.26,2738.64,1480.62,Concluída
288,2024-12-02,2024,12,Impressora Laser,Escritório,Nordeste,Representante,Pessoa Física,Henrique,3,1098.49,0.03,0.0,2640.0,0.0,Cancelada
289,2025-12-20,2025,12,Cadeira Ergonômica,Móveis,Nordeste,Inside Sales,Pessoa Física,Ana,3,965.19,0.05,2750.79,2168.38,582.41,Concluída
290,2025-11-11,2025,11,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Gabriela,1,391.83,0.05,372.24,234.97,137.27,Concluída
291,2025-10-08,2025,10,Cadeira Ergonômica,Móveis,Sul,E-commerce,Pessoa Jurídica,Ana,1,856.18,0.1,770.57,735.44,35.13,Concluída
292,2024-09-13,2024,9,Webcam Full HD,Acessórios,Nordeste,Marketplace,Pessoa Física,Gabriela,1,238.44,0.03,231.29,159.7,71.59,Concluída
293,2024-12-20,2024,12,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Jurídica,Ana,5,703.04,0.0,3515.22,3113.79,401.43,Concluída
294,2025-10-18,2025,10,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,1,384.74,0.03,373.19,279.75,93.44,Concluída
295,2024-10-21,2024,10,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Gabriela,1,859.6,0.05,816.62,736.88,79.74,Concluída
296,2025-10-31,2025,10,Impressora Laser,Escritório,Norte,Marketplace,Pessoa Física,Diego,2,1019.75,0.1,1835.54,1738.54,97.01,Concluída
297,2024-01-10,2024,1,Mesa Office,Móveis,Nordeste,E-commerce,Pessoa Jurídica,Diego,4,781.48,0.0,3125.92,2355.12,770.8,Concluída
298,2024-01-30,2024,1,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Gabriela,2,181.67,0.0,363.34,208.09,155.25,Concluída
299,2024-03-15,2024,3,Mesa Office,Móveis,Sudeste,E-commerce,Pessoa Física,Ana,1,836.37,0.05,794.55,606.21,188.33,Concluída
300,2024-03-28,2024,3,Cadeira Ergonômica,Móveis,Nordeste,Loja Física,Pessoa Física,Felipe,2,921.1,0.0,1842.2,1405.08,437.12,Concluída
301,2025-11-04,2025,11,Tablet 10,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,3,1760.3,0.03,5122.47,4018.21,1104.27,Concluída
302,2025-11-28,2025,11,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,8,440.45,0.0,3523.59,2294.2,1229.39,Concluída
303,2024-04-10,2024,4,Mesa Office,Móveis,Norte,Marketplace,Pessoa Jurídica,Carla,5,753.15,0.0,3765.73,3087.63,678.1,Concluída
304,2024-04-10,2024,4,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Ana,4,240.35,0.05,913.32,662.26,251.06,Concluída
305,2025-03-30,2025,3,Cadeira Ergonômica,Móveis,Nordeste,E-commerce,Pessoa Jurídica,Ana,8,899.31,0.05,6834.73,5684.2,1150.53,Concluída
306,2024-04-09,2024,4,Smartphone X,Eletrônicos,Centro-Oeste,Marketplace,Pessoa Física,Gabriela,1,2921.41,0.08,2687.7,2143.73,543.96,Concluída
307,2024-05-28,2024,5,Monitor 27,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Jurídica,Henrique,1,1182.3,0.05,1123.18,1073.62,49.56,Concluída
308,2025-07-18,2025,7,Monitor 27,Eletrônicos,Sudeste,Representante,Pessoa Física,Ana,1,1266.48,0.0,1266.48,1000.93,265.55,Concluída
309,2025-01-21,2025,1,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,1,180.38,0.15,153.32,108.21,45.12,Concluída
310,2024-04-28,2024,4,Headset Gamer,Acessórios,Nordeste,Marketplace,Pessoa Física,Diego,4,389.6,0.0,1558.4,1173.26,385.14,Concluída
311,2025-11-04,2025,11,Mesa Office,Móveis,Sul,E-commerce,Pessoa Física,Felipe,1,828.82,0.0,828.82,609.12,219.7,Concluída
312,2025-12-20,2025,12,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,8,380.18,0.1,2737.3,2349.51,387.79,Concluída
313,2025-03-31,2025,3,Mouse Sem Fio,Acessórios,Sul,Loja Física,Pessoa Jurídica,Gabriela,5,199.12,0.05,945.82,538.56,407.26,Concluída
314,2024-08-05,2024,8,Mouse Sem Fio,Acessórios,Sudeste,Inside Sales,Pessoa Física,Bruno,1,187.78,0.05,178.39,108.66,69.73,Concluída
315,2025-06-12,2025,6,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Física,Ana,2,836.07,0.05,1588.54,1158.79,429.75,Concluída
316,2024-12-25,2024,12,HD Externo 1TB,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Ana,6,465.54,0.0,2793.24,1803.69,989.55,Concluída
317,2024-06-07,2024,6,Headset Gamer,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Diego,1,436.3,0.03,0.0,275.15,0.0,Cancelada
318,2024-01-15,2024,1,Tablet 10,Eletrônicos,Sudeste,Inside Sales,Pessoa Jurídica,Bruno,5,1766.89,0.08,8127.69,6429.99,1697.7,Concluída
319,2024-08-10,2024,8,Tablet 10,Eletrônicos,Sul,Loja Física,Pessoa Física,Ana,1,1457.59,0.08,1340.99,1341.59,-0.61,Concluída
320,2025-06-06,2025,6,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Diego,2,4240.37,0.03,8226.32,7200.04,1026.28,Concluída
321,2024-11-27,2024,11,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Ana,1,362.92,0.15,308.48,220.45,88.03,Concluída
322,2025-07-24,2025,7,Webcam Full HD,Acessórios,Sudeste,Marketplace,Pessoa Física,Carla,4,289.32,0.03,1122.54,667.64,454.9,Concluída
323,2025-05-09,2025,5,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,10,373.8,0.1,3364.16,2298.45,1065.71,Concluída
324,2025-07-01,2025,7,Mesa Office,Móveis,Sudeste,Inside Sales,Pessoa Física,Bruno,2,740.11,0.0,1480.22,1243.01,237.21,Concluída
325,2025-08-25,2025,8,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Física,Diego,3,234.03,0.1,0.0,466.86,0.0,Devolvida
326,2025-06-29,2025,6,Mesa Office,Móveis,Norte,Loja Física,Pessoa Jurídica,Eduarda,3,769.35,0.08,0.0,1877.19,0.0,Cancelada
327,2025-08-25,2025,8,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Carla,3,431.02,0.03,1254.28,886.55,367.72,Concluída
